,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,AGC_LI-7200,AGC_LI-7500,variances,,,,,,,,covariances,,,,
12-01-2019,18:30,12.77,0,18000,18000,0.120589228,2,-9999,-19.29041039,2,-9999,-14.42915371,2,-9999,2.672069361,2,-9999,-0.331704246,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.991714571,-0.350177804,0.255998486,-8.05E-03,-9999,-9999,5.31E-11,1.34E-12,-9999,-9999,15.27467749,409.8789812,414.1531883,0.1,0,384.6014757,10.32035283,10.42797319,-0.1,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,310.5129979,309.4989039,96206.89661,1.078740056,1011.626716,2.68E-02,-2.15E-02,6.93E-03,989.9012669,6038.056622,6.42E-03,16.39436873,5048.155355,279.9815796,1.092326807,0.665122665,6.75E-02,1.280671432,1.93E-14,3.47E-15,1.280671432,4.136651272,190.6625785,31.33742151,3.020295434,-9999,0.334345786,0.390310285,164.5100623,3.04E-02,1.336905183,-5.29E-02,0,176.9933667,-26.85942624,60.75609529,151.2912678,230.7287293,323.6003234,484.8122522,0.117283448,1.028186242,-19.15316709,1.057450248,-12.77837657,1.042790224,3.529004268,1.042790224,-0.293755396,1.042790224,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000199,899999999,899999999,89999,89999,89,89,6,174,38,97,62,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.176867771,0.548185882,5.56E-02,0.159599038,4.07E-03,62.91860618,-9999,-9999,-1.76E-02,3.53E-03,-0.293755396,-9999,-9999
12-01-2019,19:00,12.791,0,18000,18000,0.112102373,2,-9999,-25.99149461,2,-9999,-3.502172857,2,-9999,2.007333774,2,-9999,-8.05E-02,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.275725923,-0.909538975,0.34075789,-2.09E-02,-9999,-9999,-7.56E-12,-1.85E-13,-9999,-9999,15.43537956,413.1625953,417.3861332,0.1,0,378.0373361,10.11901822,10.22245947,0.1,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,309.7418364,308.7499437,96206.89661,1.081438502,1011.490659,2.68E-02,-5.21E-03,6.81E-03,970.6520612,5794.914355,6.30E-03,16.75006742,4824.262294,279.695995,0.955127057,0.94275627,9.66E-02,1.345504018,9.47E-15,-4.90E-16,1.345504018,4.482430335,177.3734602,44.62653982,4.115397857,-9999,0.321963389,0.418711688,109.0207004,4.59E-02,7.421533908,-7.38E-02,0,156.9305678,-23.81481911,53.86918567,134.1418891,204.5748447,286.9191284,429.8571379,0.108771182,1.03062568,-24.65786779,1.063499353,-2.102378475,1.046597394,3.084631315,1.046597394,-4.83E-02,1.046597394,-9999,-9999,-9999,-9999,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,13,173,40,178,70,92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.376960244,0.390854805,6.96E-02,0.179583386,4.57E-03,18.36185346,-9999,-9999,-2.25E-02,3.08E-03,-4.83E-02,-9999,-9999
12-01-2019,19:30,12.812,0,18000,18000,0.112825567,2,-9999,-17.4620277,2,-9999,-5.874147017,2,-9999,1.477993241,2,-9999,-0.134848794,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.064217869,3.158670585,0.209742813,7.25E-02,-9999,-9999,3.04E-11,7.92E-13,-9999,-9999,15.54143147,415.1797291,419.7195728,0.1,0,404.8895423,10.81637369,10.93464692,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,309.1301103,308.0721454,96206.89661,1.083534431,1011.847062,2.67E-02,-8.74E-03,7.30E-03,1037.314263,5582.053347,6.73E-03,18.58302309,4544.739084,280.6646408,1.041637206,1.119370006,9.29E-02,1.531869358,3.31E-14,1.96E-15,1.531869358,4.848851123,174.9399227,47.06007732,3.476029144,-9999,0.322687694,0.51554151,163.3852037,3.06E-02,2.972691635,-4.94E-02,0,142.7678268,-21.66556852,49.00757498,122.0357911,186.1122814,261.0251209,391.0631961,0.109328675,1.031985131,-16.71867878,1.067820263,-4.671849415,1.048615933,2.228918071,1.048615933,-0.107248466,1.048615933,-9999,-9999,-9999,-9999,801010099,800000099,800000099,800000199,800000099,800100099,899999999,899999999,89999,89999,89,89,4,315,39,313,65,17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.486903337,0.455605733,8.86E-02,0.129293469,2.27E-03,216.8088017,-9999,-9999,-1.52E-02,2.23E-03,-0.107248466,-9999,-9999
12-01-2019,20:00,12.833,0,18000,18000,0.125094476,2,-9999,-29.26223637,2,-9999,-5.940118505,2,-9999,2.131612552,2,-9999,-0.136310356,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.207215737,3.175530927,-0.157749577,7.29E-02,-9999,-9999,-1.39E-11,-3.87E-13,-9999,-9999,15.50118827,413.664237,418.4836767,0,0,431.5538997,11.51643419,11.65060765,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,308.8013357,307.6762985,96206.89661,1.08464387,1012.215406,2.67E-02,-8.83E-03,7.78E-03,1104.205116,5460.832535,7.17E-03,20.22045372,4356.62742,281.5829024,1.605414337,1.190682237,7.33E-02,2.000113693,1.21E-14,-8.96E-16,2.000113693,5.635650251,185.4369056,36.56309443,2.100732597,-9999,0.3396061,0.661603502,113.664081,4.40E-02,4.926204139,-7.85E-02,0,121.8820398,-18.49606976,41.83816016,104.1829344,158.8855486,222.839241,333.8537896,0.120039098,1.042114425,-27.14272955,1.092673091,-3.990770923,1.063158227,3.320884161,1.063158227,-9.16E-02,1.063158227,-9999,-9999,-9999,-9999,801010099,800000099,800000099,800000199,800000099,800100099,899999999,899999999,89999,89999,89,89,4,437,8,463,139,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.60132948,0.576191211,0.145686313,0.152498685,1.54E-03,16.7568962,-9999,-9999,-2.47E-02,3.32E-03,-9.16E-02,-9999,-9999
12-01-2019,20:30,12.854,0,18000,18000,0.201280679,2,-9999,16.72089959,2,-9999,5.966784813,2,-9999,3.216756248,2,-9999,0.136849964,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.647325293,1.399159898,1.35E-02,3.21E-02,-9999,-9999,-2.20E-10,-6.30E-12,-9999,-9999,15.53176328,413.7941078,418.7454428,0.1,0,443.8218492,11.82421228,11.96569722,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,308.2902038,307.1371035,96206.89661,1.086422749,1012.365188,2.66E-02,8.87E-03,8.00E-03,1133.603853,5299.518719,7.36E-03,21.39069438,4165.914867,281.9710424,1.239661473,1.136755294,0.114801448,1.685868482,4.82E-14,-1.42E-14,1.685868482,7.379400598,179.479535,42.52046502,3.904653702,-9999,0.430429094,0.813175492,-405.008107,-1.23E-02,2.802329917,3.53E-02,0,141.2722432,-21.43860793,48.49418952,120.7573887,184.162637,258.290717,386.9665608,0.194851533,1.032995101,16.0896354,1.063763164,4.72143724,1.046003113,2.286353519,1.046003113,0.108287551,1.046003113,-9999,-9999,-9999,-9999,801010099,800000099,800000099,800000199,800010099,801110099,899999999,899999999,89999,89999,89,89,20,478,8,502,145,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.671514811,0.793036289,0.161799885,0.217698018,1.35E-03,15.13488612,-9999,-9999,1.46E-02,2.29E-03,0.108287551,-9999,-9999
12-01-2019,21:00,12.874,0,18000,18000,0.10261002,2,-9999,-28.43005904,2,-9999,-6.573679403,2,-9999,2.122526065,2,-9999,-0.150642241,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.637436599,-0.316599642,3.76E-02,-7.26E-03,-9999,-9999,1.35E-11,3.84E-13,-9999,-9999,15.58928723,414.153415,419.0796222,0,0,442.4672621,11.754824,11.89464344,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,307.4193311,306.2762153,96206.89661,1.089504808,1012.298493,2.66E-02,-9.76E-03,7.97E-03,1126.976441,5050.639561,7.32E-03,22.31353925,3923.663121,281.8843247,1.237897605,0.580728714,9.86E-02,1.370900426,-9.82E-15,8.68E-16,1.370900426,4.063180792,196.8675523,25.1324477,4.126536025,-9999,0.306888286,0.394040786,86.33051781,5.79E-02,4.324832,-8.40E-02,0,129.7914563,-19.69635423,44.55320689,110.9437847,169.1962718,237.3001769,355.5189068,9.94E-02,1.032368871,-27.03591303,1.067566843,-4.643010774,1.04923729,3.332660589,1.04923729,-0.106399096,1.04923729,-9999,-9999,-9999,-9999,801010099,800000099,800000099,800000199,800000099,800100099,899999999,899999999,89999,89999,89,89,7,289,20,276,114,123,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.222445513,0.463973173,0.101662886,0.139015466,2.08E-03,5.531880707,-9999,-9999,-2.45E-02,3.33E-03,-0.106399096,-9999,-9999
12-01-2019,21:30,12.895,0,18000,18000,0.118310782,2,-9999,-26.10031544,2,-9999,-3.739547391,2,-9999,1.510189637,2,-9999,-8.57E-02,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.65E-02,0.857037614,-0.296354765,1.96E-02,-9999,-9999,7.65E-12,2.22E-13,-9999,-9999,15.4804012,411.3186919,416.290318,0,0,449.4753861,11.94268969,12.08704148,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,307.4626878,306.3011953,96206.89661,1.089339299,1012.401982,2.66E-02,-5.55E-03,8.10E-03,1144.919183,5057.676874,7.44E-03,22.63725444,3912.757691,282.1180724,1.54129158,0.358309578,9.58E-02,1.585286585,-4.04E-16,4.94E-16,1.585286585,3.942241299,208.9127031,13.08729687,3.462726554,-9999,0.329557028,0.381720478,116.4557635,4.29E-02,6.979538621,-7.18E-02,0,132.3362318,-20.08253373,45.42674599,113.1190205,172.5136437,241.9528382,362.4894412,0.114378737,1.034377413,-24.54385291,1.073425592,-2.071611311,1.052133143,2.605563268,1.052133143,-4.75E-02,1.052133143,-9999,-9999,-9999,-9999,801010099,800000099,800000099,800000199,800000099,800100099,899999999,899999999,89999,89999,89,89,14,321,10,311,152,83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.18669434,0.465065096,0.111681521,0.102383579,1.45E-03,17.4408021,-9999,-9999,-2.23E-02,2.61E-03,-4.75E-02,-9999,-9999
12-01-2019,22:00,12.916,0,18000,18000,0.153468176,2,-9999,-50.68491079,2,-9999,-4.502587093,2,-9999,0.881126917,2,-9999,-0.103169016,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.444970541,1.854943273,-0.145363568,4.25E-02,-9999,-9999,2.36E-10,7.12E-12,-9999,-9999,15.4334186,409.9287255,415.0542729,0,0,464.9316911,12.34910168,12.50350878,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,307.3565,306.1560227,96206.89661,1.089689989,1012.619389,2.66E-02,-6.69E-03,8.38E-03,1183.727529,5016.584839,7.69E-03,23.59628247,3832.85731,282.6127983,1.804189621,0.250679401,0.106979866,1.824660254,-2.30E-14,1.53E-14,1.824660254,5.561598018,214.0897993,7.910200696,3.36118019,-9999,0.375281957,0.551908255,88.55978157,5.65E-02,11.25684184,-0.12239729,0,130.2549209,-19.76668677,44.7122993,111.3399473,169.8004447,238.1475381,356.7884082,0.147469712,1.040675903,-46.83576473,1.088465717,-1.322141056,1.061069322,3.052375875,1.061069322,-3.03E-02,1.061069322,-9999,-9999,-9999,-9999,801010099,800000099,800000099,800000199,800000099,801110099,899999999,899999999,89999,89999,89,89,7,484,12,445,113,135,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.296503459,0.656636006,0.150677045,0.172661542,1.87E-03,8.43706581,-9999,-9999,-4.24E-02,3.05E-03,-3.03E-02,-9999,-9999
12-01-2019,22:30,12.937,0,18000,18000,0.125122041,2,-9999,-28.3234657,2,-9999,-5.00120194,2,-9999,2.012563907,2,-9999,-0.114529859,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.755077087,-0.353911076,2.43E-02,-8.10E-03,-9999,-9999,-4.00E-11,-1.20E-12,-9999,-9999,15.47140818,410.1605711,415.2564953,0,0,462.8949726,12.27175084,12.42421774,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,306.7752017,305.5844762,96206.89661,1.091759697,1012.558351,2.65E-02,-7.42E-03,8.34E-03,1176.342064,4857.954018,7.64E-03,24.21476324,3681.611954,282.5197615,1.769791707,0.376578241,0.133371861,1.814321336,-7.25E-15,-2.58E-15,1.814321336,4.648892737,209.9876911,12.01230888,4.215650076,-9999,0.338534849,0.485725409,116.3301581,4.30E-02,5.663331744,-7.57E-02,0,122.9959237,-18.66510595,42.22052048,105.1350657,160.3376088,224.8757761,336.9048904,0.120484339,1.038492163,-26.43703262,1.083799218,-3.067249176,1.05805042,3.172380055,1.05805042,-7.02E-02,1.05805042,-9999,-9999,-9999,-9999,801011199,800000099,800000099,800000199,800000099,800100099,899999999,899999999,89999,89999,89,89,12,482,8,478,181,234,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.269071964,0.560865626,0.141513229,0.103062068,1.30E-03,3.254953526,-9999,-9999,-2.39E-02,3.17E-03,-7.02E-02,-9999,-9999
12-01-2019,23:00,12.958,0,17976,17976,0.235851734,2,-9999,0.662653312,2,-9999,-1.932594054,2,-9999,3.594391741,2,-9999,-4.43E-02,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.438392099,0.477171403,-0.163251735,1.09E-02,-9999,-9999,-5.07E-11,-1.54E-12,-9999,-9999,15.4193548,408.6031866,413.72342,0,0,467.0292808,12.37598167,12.53106591,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,306.6420664,305.4417809,96206.89661,1.092227117,1012.610731,2.65E-02,-2.87E-03,8.42E-03,1186.293947,4819.009711,7.71E-03,24.61696527,3632.715764,282.6450085,2.140992616,0.343234888,0.176699685,2.175518869,5.80E-15,-3.29E-15,2.175518869,7.285435476,212.892083,9.10791695,4.658801624,-9999,0.464689714,0.751258022,-12859.87919,-3.89E-04,-0.342882827,1.29E-03,0,137.2733101,-20.83175441,47.1214852,117.3391608,178.9496239,250.979392,376.0128636,0.227111399,1.038484793,0.495043695,1.079563123,-1.847517299,1.05480761,3.396030831,1.05480761,-4.23E-02,1.05480761,-9999,-9999,-9999,-9999,801010199,800000099,800000099,800000199,800010099,801110099,899999999,899999999,89999,89999,89,89,9,547,3,557,166,255,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.375768032,0.924130057,0.202617955,0.173765035,1.26E-03,3.865342546,-9999,-9999,4.48E-04,3.40E-03,-4.23E-02,-9999,-9999
12-01-2019,23:30,12.979,0,18000,18000,0.130131426,2,-9999,-36.05200734,2,-9999,-11.43350267,2,-9999,1.829459538,2,-9999,-0.261621038,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.105841651,-0.235460027,-1.24E-02,-5.39E-03,-9999,-9999,-2.27E-12,-6.84E-14,-9999,-9999,15.449748,408.4852279,413.582508,0,0,466.1453717,12.32469931,12.47849298,0.1,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,305.9504817,304.7578498,96206.89661,1.094699288,1012.560624,2.64E-02,-1.70E-02,8.40E-03,1181.397628,4636.201029,7.67E-03,25.48201901,3454.803402,282.5835033,1.329996685,0.185251239,0.159665901,1.352295235,3.19E-15,-1.47E-16,1.352295235,4.762549886,214.0704605,7.929539523,6.780747009,-9999,0.34478128,0.457100117,96.54338292,5.18E-02,3.153190091,-9.43E-02,0,139.8162844,-21.21766058,47.99440599,119.512857,182.2646478,255.62876,382.9784642,0.126167435,1.031418496,-34.54343317,1.065326059,-8.702896097,1.047809528,3.421209131,1.047809528,-0.199139387,1.047809528,-9999,-9999,-9999,-9999,801010099,800000099,800000099,800000199,800000099,800100099,899999999,899999999,89999,89999,89,89,12,506,20,493,118,114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.268744316,0.538916569,0.106539348,0.24423594,2.15E-03,10.99572632,-9999,-9999,-3.12E-02,3.42E-03,-0.199139387,-9999,-9999
13-01-2019,00:00,13,0,17965,17965,0.36061127,2,-9999,-46.37635824,2,-9999,-1.605026663,2,-9999,-2.169555496,2,-9999,-3.67E-02,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.344824903,-1.215056807,7.46E-02,-2.78E-02,-9999,-9999,-4.28E-11,-1.26E-12,-9999,-9999,15.51649654,409.1931989,414.1887048,0,1,457.3476824,12.06094176,12.20818396,-0.2,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,305.1623307,303.9981492,96206.89661,1.097543368,1012.392159,2.64E-02,-2.38E-03,8.24E-03,1156.212135,4440.267321,7.51E-03,26.03924609,3284.055186,282.26354,0.800933267,-7.59E-02,0.142097299,0.816969942,-1.28E-14,-2.76E-15,0.816969942,6.771886347,227.4103231,354.5896769,10.01651905,-9999,0.573203459,0.726927336,344.8429321,1.45E-02,28.89444725,-7.28E-02,0,184.1794358,-27.94993996,63.22284029,157.4338116,240.0964962,336.7387497,504.496009,0.352888839,1.021883467,-44.83098276,1.036751659,1.125546116,1.031011887,-2.35E-02,1.031011887,2.57E-02,1.031011887,-9999,-9999,-9999,-9999,801010099,800000099,800000099,800000199,801110099,801110099,899999999,899999999,89999,89999,89,89,22,464,25,426,92,19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.69E-02,1.22907438,0.147853576,0.254343561,1.81E-03,11.07415148,-9999,-9999,-4.03E-02,-2.35E-05,2.57E-02,-9999,-9999
13-01-2019,00:30,13.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
13-01-2019,01:00,13.041,0,18000,18000,0.152000962,2,-9999,-48.28546843,2,-9999,-11.73097256,2,-9999,0.724327213,2,-9999,-0.268095304,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.28E-11,9.68E-13,-9999,-9999,15.55915972,409.6355031,414.650812,0.1,0,459.4134573,12.09525875,12.24334518,0,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,304.6545274,303.4889865,96206.89661,1.099370586,1012.394966,2.63E-02,-1.74E-02,8.28E-03,1159.489212,4312.973609,7.53E-03,26.88375393,3153.484397,282.3055185,0.841956593,-0.205152907,0.142475236,0.878224239,-1.63E-14,2.11E-15,0.878224239,3.757974899,235.6939627,346.3060373,9.336417814,-9999,0.371835724,0.451225317,90.41158311,5.53E-02,4.116066949,-0.116673237,0,139.1816252,-21.12134858,47.77654801,118.9703598,181.4373053,254.4684005,381.2400342,0.148382744,1.024384363,-46.92818815,1.045064767,-8.407524551,1.036689338,2.949682994,1.036689338,-0.192142454,1.036689338,-9999,-9999,-9999,-9999,801010099,800000099,800000099,800000199,800100099,800100099,899999999,899999999,89999,89999,89,89,9,760,15,585,66,28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.258263971,0.518853922,0.125332742,0.249648296,2.48E-03,12.23366674,-9999,-9999,-4.22E-02,2.95E-03,-0.192142454,-9999,-9999
13-01-2019,01:30,13.062,0,17943,17943,0.227781742,2,-9999,-59.47187498,2,-9999,24.52124602,2,-9999,-2.716822542,2,-9999,0.559930786,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.658736714,-1.902794026,4.83E-02,-4.34E-02,-9999,-9999,-8.78E-11,-2.50E-12,-9999,-9999,15.62265114,410.0914761,414.93991,-0.1,0,445.1334864,11.68466522,11.82281081,-0.1,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,303.7541309,302.6313649,96206.89661,1.102655633,1012.143755,2.62E-02,3.63E-02,8.02E-03,1120.275139,4105.807315,7.27E-03,27.2851367,2985.532176,281.7961819,-0.363452407,-1.23E-03,7.43E-02,0.370975695,-7.01E-15,-5.62E-15,0.370975695,6.43701639,41.80588225,180.1941178,11.55699719,-9999,0.454505879,0.545135491,134.0457603,3.73E-02,-2.425320269,-0.117243838,0,168.1990572,-25.52485584,57.73729341,143.7740243,219.2644586,307.5215208,460.723276,0.222445255,1.023990117,-56.42026479,1.026291824,26.92833332,1.027477653,-0.189556089,1.027477653,0.61489546,1.027477653,-9999,-9999,-9999,-9999,801010099,800000099,800000099,800000199,801101099,801111199,899999999,899999999,89999,89999,89,89,5,580,41,318,119,19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.136475515,0.837158239,0.116637229,0.508707217,1.32E-02,91.43580588,-9999,-9999,-5.06E-02,-1.90E-04,0.61489546,-9999,-9999
13-01-2019,02:00,13.083,0,18000,18000,0.139550466,2,-9999,-86.65483134,2,-9999,-66.81424738,2,-9999,4.290788947,2,-9999,-1.525890415,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.456896643,0.666777485,-0.224047531,1.52E-02,-9999,-9999,-2.32E-11,-6.74E-13,-9999,-9999,15.53367445,407.9731149,412.8566488,0,1,450.378421,11.82864286,11.97023449,0,1,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,303.9159764,302.7788124,96206.89661,1.102059222,1012.227062,2.63E-02,-9.89E-02,8.12E-03,1134.027016,4140.783523,7.36E-03,27.38677378,3006.756507,281.9765641,0.15919283,0.165957692,9.30E-02,0.248068501,8.19E-14,-1.50E-15,0.248068501,3.119406882,175.8081146,46.19188542,22.02416545,-9999,0.355846893,0.47021555,44.15249734,0.113243877,1.296951395,-0.218296477,0,144.2893507,-21.89646564,49.5298649,123.3363668,188.0957414,263.8069518,395.2308857,0.135969141,1.026339247,-88.42283689,1.028240347,-59.09925737,1.03160763,8.623789721,1.03160763,-1.349697017,1.03160763,-9999,-9999,-9999,-9999,801010099,800000099,800000099,800000199,800101099,810111099,899999999,899999999,89999,89999,89,89,8,678,33,303,37,18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.496808876,0.338726512,0.104895711,0.505268995,1.08E-02,113.0007331,-9999,-9999,-7.93E-02,8.62E-03,-1.349697017,-9999,-9999
